Source,Target,Score
RE-677,VirtualDroneFleetFactory,0.0000
RE-677,IUAVProxy,0.0000
RE-677,IdentifierCreator,0.0000
RE-677,AFMissionOperations,0.0000
RE-677,SetVelocityCommand,0.0000
RE-677,IServiceListener,0.0000
RE-677,RemoteConnectionServiceInstance,0.0000
RE-677,CoordinatedLandingPattern,0.0000
RE-634,IFlightSimulator,0.0000
RE-634,UAVHandshakeMessage,0.0000
RE-634,SearchPatternStrategy,0.0000
RE-634,DronologyElementFactory,0.0000
RE-634,FileManager,0.0000
RE-634,IRemoteMonitoringMessageHandler,0.0000
RE-634,DronePair,0.0000
RE-634,DroneAttribute,0.0000
RE-634,PersistableUAVMissionTask,0.0000
RE-634,MapNode,0.0000
RE-634,GeofenceRectangle,0.0000
RE-634,IDroneSetupRemoteService,0.0000
RE-634,RemoteRMIRemoteObject,0.0000
RE-634,DistanceCalculator,0.0000
RE-634,FlightRouteCategoryInfo,0.0000
RE-634,UAVRegistrationPersistenceProvider,0.0000
RE-634,CollisionAvoidanceUtil,0.0000
RE-634,TaskList,0.0000
RE-634,IManagedDroneStateChangeListener,0.0000
RE-634,ImageWaypoint,0.0000
RE-634,UAVModeChangeMessage,0.0000
RE-634,IUAVTypeRegistrationRemoteService,0.0000
RE-634,FlightRouteplanningServiceRemoteFacade,0.0000
RE-634,UAVEquipmentTypeRegistrationPersistenceProvider,0.0000
RE-634,DroneSimulatorServiceRemoteFacade,0.0000
RE-634,FlightPlanFactory,0.0000
RE-634,DronologyServiceRunner,0.0000
RE-634,IUAVPropertyUpdateNotifier,0.0000
RE-634,IUAVRegistrationServiceInstance,0.0000
RE-634,GoalUpdateMessage,0.0000
RE-634,Drone,0.0000
RE-634,IMonitorableMessage,0.0000
RE-634,DronologyMonitoringManager,0.0000
RE-634,IUAVMissionTask,0.0000
RE-634,IPersistenceManager,0.0000
RE-634,DroneSimulatorService,0.0000
RE-634,PysicalDroneIdGenerator,0.0000
RE-634,WaypointGoal,0.0000
RE-634,IUAVEquipmentTypeRegistrationServiceInstance,0.0000
RE-634,JsonTester,0.0000
RE-634,MappedItem,0.0000
RE-634,IDronologyChangeListener,0.0000
RE-634,IMissionPlan,0.0000
RE-634,TestStatusDispatchThread,0.0000
RE-634,IUAVEquipmentTypeRegistrationRemoteService,0.0000
RE-634,FlightZoneException,0.0000
RE-634,FlightDirectorFactory,0.0000
RE-634,AFMapViewOperations,0.0000
RE-634,IDroneStatusChangeListener,0.0000
RE-634,IDroneCommandHandler,0.0000
RE-634,TaskFactory,0.0000
RE-634,IDroneConnectorServiceInstance,0.0000
RE-634,UAVTypeRegistrationService,0.0000
RE-634,AbstractStatusDispatchThread,0.0000
RE-634,DefaultDroneCollector,0.0000
RE-634,FlightInfo,0.0000
RE-634,DefaultAction,0.0000
RE-634,IExecuteableMissionPlan,0.0000
RE-634,Runner,0.0000
RE-634,MonitoringDataHandler3,0.0000
RE-634,AbstractMissionTask,0.0000
RE-634,StopLayer,0.0000
RE-634,JSONSendTester,0.0000
RE-634,IAction,0.0000
RE-634,IFlightRouteplanningServiceInstance,0.0000
RE-634,ExportAllocationInformation,0.0000
RE-634,UAVEquipmentTypeRegistrationService,0.0000
RE-634,PatternFactory,0.0000
RE-634,CollisionAvoider,0.0000
RE-634,IItemChangeListener,0.0000
RE-634,IUAVRegistrationRemoteService,0.0000
RE-634,RRDemoScript,0.0000
RE-634,AFInfoBox,0.0000
RE-634,IRegionOfInterest,0.0000
RE-634,NedExecutor,0.0000
RE-634,AreaMappingCategoryInfo,0.0000
RE-634,MonitoringConnectionTester,0.0000
RE-634,DroneFleetListener,0.0000
RE-634,VirtualDrone,0.0000
RE-634,DroneException,0.0000
RE-634,RiverList,0.0000
RE-634,UAVTypeRegistrationServiceRemoteFacade,0.0000
RE-634,MissionExecutionTester,0.0000
RE-634,ConnectionRequestMessage,0.0000
RE-634,IDroneCommand,0.0000
RE-634,FormatUtil,0.0000
RE-634,DroneSnapshot,0.0000
RE-634,IUAVRegistration,0.0000
RE-634,ImageWaypoints,0.0000
RE-634,IGoalSnapshot,0.0000
RE-634,StatusDispatchThread,0.0000
RE-634,StopExecutor,0.0000
RE-634,WaypointTask,0.0000
RE-634,StopExecutorViaReverse,0.0000
RE-634,DroneSnapshotOption,0.0000
RE-634,IRouteCreator,0.0000
RE-634,IPersistableItem,0.0000
RE-634,MonitorDialog,0.0000
RE-634,AbstractGoal,0.0000
RE-634,StrategyFactory,0.0000
RE-634,PatternTask,0.0000
RE-634,FollowTheLeaderWaypoint,0.0000
RE-634,IRemoteTransferObject,0.0000
RE-634,IUAVTypeRegistrationServiceInstance,0.0000
RE-634,DroneSnapshotInternal,0.0000
RE-634,SynchronizationState,0.0000
RE-634,IRouteSelectionStrategy,0.0000
RE-634,UAVProxyManager,0.0000
RE-634,GeneratedMappedArea,0.0000
RE-634,WaypointCommand,0.0000
RE-634,IRemoteableService,0.0000
RE-634,UAVRegistrationService,0.0000
RE-634,VirtualDroneFleetFactory,0.0000
RE-634,AbstractFlightPattern,0.0000
RE-634,CommandExecutorFactory,0.0000
RE-634,RemoteMessageHandler,0.0000
RE-634,IMappedItem,0.0000
RE-634,MappingInfo,0.0000
RE-634,IMissionPlanningServiceInstance,0.0000
RE-634,CommandExecutor,0.0000
RE-634,SearchConstants,0.0000
RE-634,RouteSelectionResult,0.0000
RE-634,AFMissionOperations,0.0000
RE-634,SetVelocityCommand,0.0000
RE-634,MockupProbe,0.0000
RE-634,UAVMonitorableMessage,0.0000
RE-634,PhysicalDroneFleetFactory,0.0000
RE-634,SynchronizationPoint,0.0000
RE-634,WaypointExecutor,0.0000
RE-634,TakeoffTask,0.0000
RE-634,GroundStationException,0.0000
RE-114,StateMessageTypeAdapter,0.0000
RE-114,IDroneSetupRemoteService,0.0000
RE-114,SetMonitoringFrequencyCommand,0.0000
RE-114,SimulatorScenarioPersistenceProvider,0.0000
RE-114,TaskList,0.0000
RE-114,UAVModeChangeMessage,0.0000
RE-114,DronologyServiceRunner,0.0000
RE-114,IMonitorableMessage,0.0000
RE-114,NvecInterpolator,0.0000
RE-114,FlightZoneException,0.0000
RE-114,AFMapViewOperations,0.0000
RE-114,IDroneConnectorServiceInstance,0.0000
RE-114,DroneInitializationInfo,0.0000
RE-114,UAVEquipmentTypeRegistrationService,0.0000
RE-114,SetStateFrequencyCommand,0.0000
RE-114,MissionHandler,0.0000
RE-114,SimpleSimulator,0.0000
RE-114,RRDemoScript,0.0000
RE-114,DistanceChecker,0.0000
RE-114,FormatUtil,0.0000
RE-114,DroneConnectorService,0.0000
RE-114,MonitorDialog,0.0000
RE-114,RemoteInfo,0.0000
RE-114,IRemoteableService,0.0000
RE-114,AbstractFlightPattern,0.0000
RE-114,IMissionPlanningServiceInstance,0.0000
RE-114,IUAVProxy,0.0000
RE-114,AFMissionOperations,0.0000
RE-114,IServiceListener,0.0000
RE-114,UAVMonitorableMessage,0.0000
RE-114,SynchronizationPoint,0.0000
RE-114,PersistableMissionPlan,0.0000
RE-510,DroneMonitoringService,0.0000
RE-510,UAVEquipmentTypeRegistrationXStreamPersistor,0.0000
RE-510,TaskList,0.0000
RE-510,UAVModeChangeMessage,0.0000
RE-510,FlightRouteplanningServiceRemoteFacade,0.0000
RE-510,DronologyServiceRunner,0.0000
RE-510,FlyingFieldDemoScript,0.0000
RE-510,DronologyListenerManager,0.0000
RE-510,IMonitorableMessage,0.0000
RE-510,GetSnapshotMessage,0.0000
RE-510,EdgeLla,0.0000
RE-510,FlightZoneException,0.0000
RE-510,AFMapViewOperations,0.0000
RE-510,IDroneConnectorServiceInstance,0.0000
RE-510,DroneInitializationInfo,0.0000
RE-510,FlightInfo,0.0000
RE-510,SelectionWriter,0.0000
RE-510,GeneratedRoutesInfo,0.0000
RE-510,NVECSimulator,0.0000
RE-510,FlightPlanInfo,0.0000
RE-510,IFlightRouteplanningServiceInstance,0.0000
RE-510,UAVEquipmentTypeRegistrationService,0.0000
RE-510,MissionHandler,0.0000
RE-510,RRDemoScript,0.0000
RE-510,DroneConnectorService,0.0000
RE-510,ExportDrone,0.0000
RE-510,MonitorDialog,0.0000
RE-510,IRemoteableService,0.0000
RE-510,ArtifactIdentifier,0.0000
RE-510,IMissionPlanningServiceInstance,0.0000
RE-510,AFMissionOperations,0.0000
RE-510,UAVMonitorableMessage,0.0000
RE-555,FlightRouteplanningService,0.0000
RE-555,EmergencyStopCommand,0.0000
RE-555,MissionUtil,0.0000
RE-555,UAVStatusWrapper,0.0000
RE-555,TakeoffCommand,0.0000
RE-555,ILayer,0.0000
RE-555,IPlanStatusChangeListener,0.0000
RE-555,UAVStateMessage,0.0000
RE-555,DroneFleetManager,0.0000
RE-555,RemoteInfo,0.0000
RE-555,AreaMappingGenerator,0.0000
RE-555,MonitoringDispatchThread,0.0000
RE-555,AFMapComponent,0.0000
RE-555,AreaMappingServiceRemoteFacade,0.0000
RE-596,IFlightSimulator,0.0000
RE-596,UAVHandshakeMessage,0.0000
RE-596,GoToCommand,0.0000
RE-596,FileManager,0.0000
RE-596,DronePair,0.0000
RE-596,DroneAttribute,0.0000
RE-596,MapNode,0.0000
RE-596,GeofenceRectangle,0.0000
RE-596,SimpleMonitor,0.0000
RE-596,SimulatorScenarioCategoryInfo,0.0000
RE-596,DistanceCalculator,0.0000
RE-596,UAVTypeRegistrationInfo,0.0000
RE-596,UAVMappingInfo,0.0000
RE-596,FlightRouteCategoryInfo,0.0000
RE-596,IManagedDroneStateChangeListener,0.0000
RE-596,IUAVTypeRegistrationRemoteService,0.0000
RE-596,SyncConstants,0.0000
RE-596,GetNameMessage,0.0000
RE-596,PersistenceException,0.0000
RE-596,UAVEquipmentTypeRegistrationInfo,0.0000
RE-596,FlightPlanFactory,0.0000
RE-596,IUAVPropertyUpdateNotifier,0.0000
RE-596,IUAVRegistrationServiceInstance,0.0000
RE-596,GoalUpdateMessage,0.0000
RE-596,IMonitoringMessage,0.0000
RE-596,CollisionInfo,0.0000
RE-596,SetGimbalTargetCommand,0.0000
RE-596,IMonitorableMessage,0.0000
RE-596,IUAVMissionTask,0.0000
RE-596,NvecInterpolator,0.0000
RE-596,IPersistenceManager,0.0000
RE-596,Discuss,0.0000
RE-596,ISupervisorServiceInstance,0.0000
RE-596,PysicalDroneIdGenerator,0.0000
RE-596,RemoteInfoObject,0.0000
RE-596,DronologyConstants,0.0000
RE-596,IUAVEquipmentTypeRegistrationServiceInstance,0.0000
RE-596,LandTask,0.0000
RE-596,MappedItem,0.0000
RE-596,IDronologyChangeListener,0.0000
RE-596,TestStatusDispatchThread,0.0000
RE-596,IncommingGroundstationConnectionServer,0.0000
RE-596,UAVRegistration,0.0000
RE-596,IDroneAttribute,0.0000
RE-596,IUAVEquipmentTypeRegistrationRemoteService,0.0000
RE-596,FlightDirectorFactory,0.0000
RE-596,AFEmergencyComponent,0.0000
RE-596,TaskFactory,0.0000
RE-596,InfoNotification,0.0000
RE-596,UAVTypeRegistrationService,0.0000
RE-596,AbstractStatusDispatchThread,0.0000
RE-596,LandingStrategy,0.0000
RE-596,DefaultDroneCollector,0.0000
RE-596,DefaultAction,0.0000
RE-596,IStopStrategy,0.0000
RE-596,AbstractMissionTask,0.0000
RE-596,StopLayer,0.0000
RE-596,TagList,0.0000
RE-596,PreciseTimestamp,0.0000
RE-596,IAction,0.0000
RE-596,MessageMarshaller,0.0000
RE-596,IFlightRouteplanningServiceInstance,0.0000
RE-596,ReturnHomeMessage,0.0000
RE-596,CollisionAvoider,0.0000
RE-596,AbstractMessage,0.0000
RE-596,LandCommand,0.0000
RE-596,KMLMapCreator,0.0000
RE-596,RouteTask,0.0000
RE-596,IItemChangeListener,0.0000
RE-596,UAVAcknowledgeMessage,0.0000
RE-596,IUAVRegistrationRemoteService,0.0000
RE-596,LandMessage,0.0000
RE-596,StopMessage,0.0000
RE-596,SimulatorScenario,0.0000
RE-596,SetTargetAltitudeMessage,0.0000
RE-596,UnassignFlightMessage,0.0000
RE-596,AreaMappingCategoryInfo,0.0000
RE-596,MonitoringConnectionTester,0.0000
RE-596,UAVMonitoringMessage,0.0000
RE-596,DroneFleetListener,0.0000
RE-596,DroneException,0.0000
RE-596,RiverList,0.0000
RE-596,ConnectionRequestMessage,0.0000
RE-596,IDroneCommand,0.0000
RE-596,MissionExecutionException,0.0000
RE-596,ImageWaypoints,0.0000
RE-596,IGoalSnapshot,0.0000
RE-596,DronologyPersistenceUtil,0.0000
RE-596,UAVListenerManager,0.0000
RE-596,WaypointTask,0.0000
RE-596,SyncTask,0.0000
RE-596,DroneSnapshotOption,0.0000
RE-596,IPersistableItem,0.0000
RE-596,KMLExporter,0.0000
RE-596,PriorityArea,0.0000
RE-596,AbstractGoal,0.0000
RE-596,StrategyFactory,0.0000
RE-596,SetGimbalRotationCommand,0.0000
RE-596,PassThrough,0.0000
RE-596,PatternTask,0.0000
RE-596,FollowTheLeaderWaypoint,0.0000
RE-596,ConnectionResponseCommand,0.0000
RE-596,IRemoteTransferObject,0.0000
RE-596,IUAVTypeRegistrationServiceInstance,0.0000
RE-596,SimulatorFactory,0.0000
RE-596,CheckerTaskMessage,0.0000
RE-596,SynchronizationState,0.0000
RE-596,IRemoteInfoObject,0.0000
RE-596,GeneratedMappedArea,0.0000
RE-596,AssignFlightMessage,0.0000
RE-596,FlightManagerServiceInstance,0.0000
RE-596,UAVRegistrationService,0.0000
RE-596,AbstractDroneFleetFactory,0.0000
RE-596,UAVRegistrationInfo,0.0000
RE-596,IMappedItem,0.0000
RE-596,GetBaseCoordinatesMessage,0.0000
RE-596,CommandExecutor,0.0000
RE-596,UpdateGuidanceMessage,0.0000
RE-596,IAreaMapping,0.0000
RE-596,PrioritySide,0.0000
RE-596,IUAVSafetyValidator,0.0000
RE-596,RemoteServerProcessListenerAdapter,0.0000
RE-596,MockupProbe,0.0000
RE-596,SimulatorScenarioInfo,0.0000
RE-596,DroneType,0.0000
RE-596,IFlightRouteplanningRemoteService,0.0000
RE-596,WaypointExecutor,0.0000
RE-596,TakeoffTask,0.0000
RE-596,GroundStationException,0.0000
RE-597,SetGroundSpeedCommand,0.0000
RE-597,AFControlsComponent,0.0000
RE-597,SetMonitoringFrequencyCommand,0.0000
RE-597,SimulatorScenarioPersistenceProvider,0.0000
RE-597,ResultCreationUtil,0.0000
RE-597,AFMapViewOperations,0.0000
RE-597,AllocationInformation,0.0000
RE-597,DroneInitializationInfo,0.0000
RE-597,MissionInfo,0.0000
RE-597,SetStateFrequencyCommand,0.0000
RE-597,MissionHandler,0.0000
RE-597,SimpleSimulator,0.0000
RE-597,AFInfoBox,0.0000
RE-597,StopExecutorViaReverse,0.0000
RE-597,IFlightPlan,0.0000
RE-597,IRemoteServiceListener,0.0000
RE-597,PassThrough,0.0000
RE-597,GroundstationConnector,0.0000
RE-597,UAVProxyManager,0.0000
RE-597,IUAVProxy,0.0000
RE-597,AFMissionOperations,0.0000
RE-597,RemoteServerProcessListenerAdapter,0.0000
RE-597,IServiceListener,0.0000
RE-597,RemoteConnectionServiceInstance,0.0000
RE-597,CoordinatedLandingPattern,0.0000
RE-630,UAVEquipmentTypeRegistrationServiceRemoteFacade,0.0000
RE-630,StateMessageTypeAdapter,0.0000
RE-630,TaskList,0.0000
RE-630,WriteDispatcher,0.0000
RE-630,DroneSimulatorServiceRemoteFacade,0.0000
RE-630,FlyingFieldDemoScript,0.0000
RE-630,DronologyListenerManager,0.0000
RE-630,WaypointGoal,0.0000
RE-630,OpenUniversityDemoScript,0.0000
RE-630,GetSnapshotMessage,0.0000
RE-630,EdgeLla,0.0000
RE-630,FlightZoneException,0.0000
RE-630,IDroneConnectorServiceInstance,0.0000
RE-630,DroneInitializationInfo,0.0000
RE-630,IExecuteableMissionPlan,0.0000
RE-630,IMissionPlanningRemoteService,0.0000
RE-630,ExportAllocationInformation,0.0000
RE-630,UAVEquipmentTypeRegistrationService,0.0000
RE-630,MissionHandler,0.0000
RE-630,RRDemoScript,0.0000
RE-630,SimulatorScenario,0.0000
RE-630,UAVStatusWrapper,0.0000
RE-630,DistanceChecker,0.0000
RE-630,UAVStateMessage,0.0000
RE-630,FormatUtil,0.0000
RE-630,DroneConnectorService,0.0000
RE-630,ExportDrone,0.0000
RE-630,IFlightPlan,0.0000
RE-630,MonitorDialog,0.0000
RE-630,RemoteInfo,0.0000
RE-630,PersistableUAVMissionDescription,0.0000
RE-630,IRemoteableService,0.0000
RE-630,AbstractFlightPattern,0.0000
RE-630,IMissionPlanningServiceInstance,0.0000
RE-630,IdentifierCreator,0.0000
RE-630,AFMissionOperations,0.0000
RE-630,SynchronizationPoint,0.0000
RE-630,PersistableMissionPlan,0.0000
RE-630,RemoteConnectionServiceInstance,0.0000
RE-630,CoordinatedLandingPattern,0.0000
RE-594,IFlightSimulator,0.0000
RE-594,UAVHandshakeMessage,0.0000
RE-594,GoToCommand,0.0000
RE-594,FileManager,0.0000
RE-594,DronePair,0.0000
RE-594,DroneAttribute,0.0000
RE-594,MapNode,0.0000
RE-594,GeofenceRectangle,0.0000
RE-594,SimpleMonitor,0.0000
RE-594,SimulatorScenarioCategoryInfo,0.0000
RE-594,DistanceCalculator,0.0000
RE-594,UAVTypeRegistrationInfo,0.0000
RE-594,UAVMappingInfo,0.0000
RE-594,FlightRouteCategoryInfo,0.0000
RE-594,IManagedDroneStateChangeListener,0.0000
RE-594,IUAVTypeRegistrationRemoteService,0.0000
RE-594,SyncConstants,0.0000
RE-594,GetNameMessage,0.0000
RE-594,PersistenceException,0.0000
RE-594,UAVEquipmentTypeRegistrationInfo,0.0000
RE-594,FlightPlanFactory,0.0000
RE-594,IUAVPropertyUpdateNotifier,0.0000
RE-594,IUAVRegistrationServiceInstance,0.0000
RE-594,GoalUpdateMessage,0.0000
RE-594,IMonitoringMessage,0.0000
RE-594,CollisionInfo,0.0000
RE-594,SetGimbalTargetCommand,0.0000
RE-594,IMonitorableMessage,0.0000
RE-594,IUAVMissionTask,0.0000
RE-594,NvecInterpolator,0.0000
RE-594,IPersistenceManager,0.0000
RE-594,Discuss,0.0000
RE-594,ISupervisorServiceInstance,0.0000
RE-594,PysicalDroneIdGenerator,0.0000
RE-594,RemoteInfoObject,0.0000
RE-594,DronologyConstants,0.0000
RE-594,IUAVEquipmentTypeRegistrationServiceInstance,0.0000
RE-594,LandTask,0.0000
RE-594,MappedItem,0.0000
RE-594,IDronologyChangeListener,0.0000
RE-594,TestStatusDispatchThread,0.0000
RE-594,IncommingGroundstationConnectionServer,0.0000
RE-594,UAVRegistration,0.0000
RE-594,IDroneAttribute,0.0000
RE-594,IUAVEquipmentTypeRegistrationRemoteService,0.0000
RE-594,FlightDirectorFactory,0.0000
RE-594,AFEmergencyComponent,0.0000
RE-594,TaskFactory,0.0000
RE-594,InfoNotification,0.0000
RE-594,UAVTypeRegistrationService,0.0000
RE-594,AbstractStatusDispatchThread,0.0000
RE-594,LandingStrategy,0.0000
RE-594,DefaultDroneCollector,0.0000
RE-594,DefaultAction,0.0000
RE-594,IStopStrategy,0.0000
RE-594,AbstractMissionTask,0.0000
RE-594,StopLayer,0.0000
RE-594,TagList,0.0000
RE-594,PreciseTimestamp,0.0000
RE-594,IAction,0.0000
RE-594,MessageMarshaller,0.0000
RE-594,IFlightRouteplanningServiceInstance,0.0000
RE-594,ReturnHomeMessage,0.0000
RE-594,CollisionAvoider,0.0000
RE-594,AbstractMessage,0.0000
RE-594,LandCommand,0.0000
RE-594,KMLMapCreator,0.0000
RE-594,RouteTask,0.0000
RE-594,IItemChangeListener,0.0000
RE-594,UAVAcknowledgeMessage,0.0000
RE-594,IUAVRegistrationRemoteService,0.0000
RE-594,LandMessage,0.0000
RE-594,StopMessage,0.0000
RE-594,SimulatorScenario,0.0000
RE-594,SetTargetAltitudeMessage,0.0000
RE-594,UnassignFlightMessage,0.0000
RE-594,AreaMappingCategoryInfo,0.0000
RE-594,MonitoringConnectionTester,0.0000
RE-594,UAVMonitoringMessage,0.0000
RE-594,DroneFleetListener,0.0000
RE-594,DroneException,0.0000
RE-594,RiverList,0.0000
RE-594,ConnectionRequestMessage,0.0000
RE-594,IDroneCommand,0.0000
RE-594,MissionExecutionException,0.0000
RE-594,ImageWaypoints,0.0000
RE-594,IGoalSnapshot,0.0000
RE-594,DronologyPersistenceUtil,0.0000
RE-594,UAVListenerManager,0.0000
RE-594,WaypointTask,0.0000
RE-594,SyncTask,0.0000
RE-594,DroneSnapshotOption,0.0000
RE-594,IPersistableItem,0.0000
RE-594,KMLExporter,0.0000
RE-594,PriorityArea,0.0000
RE-594,AbstractGoal,0.0000
RE-594,StrategyFactory,0.0000
RE-594,SetGimbalRotationCommand,0.0000
RE-594,PassThrough,0.0000
RE-594,PatternTask,0.0000
RE-594,FollowTheLeaderWaypoint,0.0000
RE-594,ConnectionResponseCommand,0.0000
RE-594,IRemoteTransferObject,0.0000
RE-594,IUAVTypeRegistrationServiceInstance,0.0000
RE-594,SimulatorFactory,0.0000
RE-594,CheckerTaskMessage,0.0000
RE-594,SynchronizationState,0.0000
RE-594,IRemoteInfoObject,0.0000
RE-594,GeneratedMappedArea,0.0000
RE-594,AssignFlightMessage,0.0000
RE-594,FlightManagerServiceInstance,0.0000
RE-594,UAVRegistrationService,0.0000
RE-594,AbstractDroneFleetFactory,0.0000
RE-594,UAVRegistrationInfo,0.0000
RE-594,IMappedItem,0.0000
RE-594,GetBaseCoordinatesMessage,0.0000
RE-594,CommandExecutor,0.0000
RE-594,UpdateGuidanceMessage,0.0000
RE-594,IAreaMapping,0.0000
RE-594,PrioritySide,0.0000
RE-594,IUAVSafetyValidator,0.0000
RE-594,RemoteServerProcessListenerAdapter,0.0000
RE-594,MockupProbe,0.0000
RE-594,SimulatorScenarioInfo,0.0000
RE-594,DroneType,0.0000
RE-594,IFlightRouteplanningRemoteService,0.0000
RE-594,WaypointExecutor,0.0000
RE-594,TakeoffTask,0.0000
RE-594,GroundStationException,0.0000
RE-8,GoToCommand,0.0000
RE-8,TakeOffMessage,0.0000
RE-8,DronePair,0.0000
RE-8,DroneAttribute,0.0000
RE-8,MapNode,0.0000
RE-8,SimpleMonitor,0.0000
RE-8,IDroneSetupRemoteService,0.0000
RE-8,DistanceCalculator,0.0000
RE-8,UAVTypeRegistrationInfo,0.0000
RE-8,DroneRouteAssignment,0.0000
RE-8,RiverBank,0.0000
RE-8,AFMainLayout,0.0000
RE-8,ManagedDroneUpdateMessage,0.0000
RE-8,CollisionAvoidanceUtil,0.0000
RE-8,ResultCreationUtil,0.0000
RE-8,FlightRouteplanningServiceRemoteFacade,0.0000
RE-8,IFlightManagerServiceInstance,0.0000
RE-8,GetNameMessage,0.0000
RE-8,PersistenceException,0.0000
RE-8,CoverageTest,0.0000
RE-8,FlightPlanFactory,0.0000
RE-8,DronologyServiceRunner,0.0000
RE-8,JsonTester2,0.0000
RE-8,IUAVRegistrationServiceInstance,0.0000
RE-8,GoalUpdateMessage,0.0000
RE-8,IMonitoringMessage,0.0000
RE-8,CollisionInfo,0.0000
RE-8,IUAVTypeRegistration,0.0000
RE-8,IUAVMissionTask,0.0000
RE-8,NvecInterpolator,0.0000
RE-8,IPersistenceManager,0.0000
RE-8,Discuss,0.0000
RE-8,ISupervisorServiceInstance,0.0000
RE-8,RouteAssignmentDemoScript,0.0000
RE-8,DronologyConstants,0.0000
RE-8,IUAVEquipmentTypeRegistrationServiceInstance,0.0000
RE-8,LandTask,0.0000
RE-8,MetricsRunner,0.0000
RE-8,IDronologyChangeListener,0.0000
RE-8,IMissionPlan,0.0000
RE-8,GetCoordinatesMessage,0.0000
RE-8,IDroneAttribute,0.0000
RE-8,IUAVEquipmentTypeRegistrationRemoteService,0.0000
RE-8,DroneSetupServiceRemoteFacade,0.0000
RE-8,FlightDirectorFactory,0.0000
RE-8,TaskFactory,0.0000
RE-8,InfoNotification,0.0000
RE-8,PhysicalDroneUpdateMessage,0.0000
RE-8,LandingStrategy,0.0000
RE-8,IStopStrategy,0.0000
RE-8,TagList,0.0000
RE-8,PreciseTimestamp,0.0000
RE-8,IAction,0.0000
RE-8,IBaseServiceProvider,0.0000
RE-8,IBatterySimulator,0.0000
RE-8,FlightPlanInfo,0.0000
RE-8,CommandIds,0.0000
RE-8,ReturnHomeMessage,0.0000
RE-8,PatternFactory,0.0000
RE-8,StopEveryoneWaypoint,0.0000
RE-8,CollisionAvoider,0.0000
RE-8,AbstractMessage,0.0000
RE-8,LandCommand,0.0000
RE-8,KMLMapCreator,0.0000
RE-8,RouteTask,0.0000
RE-8,IItemChangeListener,0.0000
RE-8,PingPongCommand,0.0000
RE-8,IUAVRegistrationRemoteService,0.0000
RE-8,LandMessage,0.0000
RE-8,StopMessage,0.0000
RE-8,IRegionOfInterest,0.0000
RE-8,StopExecutorViaWaypoint,0.0000
RE-8,RemoteManagerFactory,0.0000
RE-8,MonitoringConnectionTester,0.0000
RE-8,DroneFleetListener,0.0000
RE-8,VirtualDrone,0.0000
RE-8,IMonitoringDataHandler,0.0000
RE-8,DroneException,0.0000
RE-8,RiverList,0.0000
RE-8,UAVTypeRegistrationServiceRemoteFacade,0.0000
RE-8,MissionExecutionTester,0.0000
RE-8,ServiceStatus,0.0000
RE-8,MissionExecutionException,0.0000
RE-8,ImageWaypoints,0.0000
RE-8,IGoalSnapshot,0.0000
RE-8,DronologyPersistenceUtil,0.0000
RE-8,WaypointTask,0.0000
RE-8,StopExecutorViaWaypoint2,0.0000
RE-8,StopExecutorViaReverse,0.0000
RE-8,SyncTask,0.0000
RE-8,DroneSnapshotOption,0.0000
RE-8,IPersistableItem,0.0000
RE-8,PriorityArea,0.0000
RE-8,DelayTask,0.0000
RE-8,DronologySeriviceListener,0.0000
RE-8,StrategyFactory,0.0000
RE-8,PassThrough,0.0000
RE-8,AreaMappingGenerator,0.0000
RE-8,IRemoteTransferObject,0.0000
RE-8,SimulatorFactory,0.0000
RE-8,IUAVEquipmentTypeRegistration,0.0000
RE-8,AssignFlightMessage,0.0000
RE-8,WaypointCommand,0.0000
RE-8,FlightManagerServiceInstance,0.0000
RE-8,VirtualDroneFleetFactory,0.0000
RE-8,UAVRegistrationInfo,0.0000
RE-8,RiverSubsegment,0.0000
RE-8,GetBaseCoordinatesMessage,0.0000
RE-8,SimpleChecker,0.0000
RE-8,CommandExecutor,0.0000
RE-8,PrioritySide,0.0000
RE-8,BaseServiceProvider,0.0000
RE-8,IUAVSafetyValidator,0.0000
RE-8,UAVMonitorableMessage,0.0000
RE-8,PhysicalDroneFleetFactory,0.0000
RE-8,SimulatorScenarioInfo,0.0000
RE-8,DroneType,0.0000
RE-8,WaypointExecutor,0.0000
RE-8,TakeoffTask,0.0000
RE-8,GroundStationException,0.0000
RE-551,UAVEquipmentTypeRegistrationServiceRemoteFacade,0.0000
RE-551,SetGroundSpeedCommand,0.0000
RE-551,TaskList,0.0000
RE-551,UAVModeChangeMessage,0.0000
RE-551,DroneSimulatorServiceRemoteFacade,0.0000
RE-551,DronologyServiceRunner,0.0000
RE-551,IUAVPropertyUpdateNotifier,0.0000
RE-551,DronologyListenerManager,0.0000
RE-551,Drone,0.0000
RE-551,IMonitorableMessage,0.0000
RE-551,DroneSimulatorService,0.0000
RE-551,OpenUniversityDemoScript,0.0000
RE-551,JsonTester,0.0000
RE-551,FlightZoneException,0.0000
RE-551,AFMapViewOperations,0.0000
RE-551,IDroneConnectorServiceInstance,0.0000
RE-551,IExecuteableMissionPlan,0.0000
RE-551,JSONSendTester,0.0000
RE-551,MissionInfo,0.0000
RE-551,UAVEquipmentTypeRegistrationService,0.0000
RE-551,MissionHandler,0.0000
RE-551,SimpleSimulator,0.0000
RE-551,RRDemoScript,0.0000
RE-551,UAVStatusWrapper,0.0000
RE-551,DistanceChecker,0.0000
